,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CREDIT_USE_MONTH,NOT_USED_MONTH,SCALED_SCORE,WINDOW
2645,5045253,0,0,1,1,270000.0,4,4,1,1,-20854,-3689,1,0,0,0,3,3.0,19.0,1.0,5.0,20
2646,5045265,0,0,1,0,90000.0,1,4,4,1,-21581,365243,1,0,0,0,17,1.0,4.0,1.0,5.0,5
2647,5045272,0,0,1,2,180000.0,4,4,1,1,-13787,-3082,1,0,0,0,3,4.0,14.0,1.0,5.571428571428571,15
2648,5045282,0,0,1,0,112500.0,0,1,3,1,-15675,-2198,1,0,0,0,15,1.0,26.0,0.0,5.538461538461538,26
2649,5045284,0,0,0,0,90000.0,0,1,1,5,-9845,-1225,1,1,0,0,3,2.0,18.0,0.0,5.333333333333333,18
2650,5045286,0,0,1,0,67500.0,4,4,3,1,-17623,-9260,1,0,0,0,11,1.0,13.0,1.0,5.076923076923077,14
2651,5045294,0,1,1,0,360000.0,0,2,0,1,-15840,-1802,1,0,0,0,10,2.0,16.0,0.0,5.375,16
2652,5045299,0,1,1,0,270000.0,2,1,1,1,-21955,-12455,1,0,0,0,3,2.0,12.0,1.0,4.583333333333333,13
2653,5045306,1,0,1,1,202500.0,4,1,1,1,-16728,-7069,1,0,1,0,10,3.0,34.0,0.0,5.470588235294118,34
2654,5045310,0,0,1,0,157500.0,0,4,4,1,-16565,-2778,1,0,0,0,12,1.0,2.0,1.0,5.0,3
2655,5045342,1,1,1,0,176400.0,0,1,1,4,-9819,-190,1,1,1,0,14,2.0,1.0,3.0,5.0,4
2656,5045349,0,0,1,0,90000.0,4,4,4,1,-17710,-1772,1,0,0,0,2,1.0,7.0,2.0,5.0,9
2657,5045352,0,0,1,1,76500.0,4,2,1,5,-10902,-1051,1,0,0,0,14,3.0,7.0,0.0,5.142857142857143,7
2658,5045353,0,0,1,0,157500.0,1,4,1,1,-21585,365243,1,0,1,0,17,2.0,54.0,0.0,5.611111111111111,54
2659,5045356,1,1,1,0,360000.0,4,4,1,1,-21258,-2057,1,1,1,0,6,2.0,1.0,1.0,5.0,2
2660,5045362,1,0,1,0,135000.0,4,4,3,1,-17479,-2238,1,1,0,0,8,1.0,21.0,0.0,5.761904761904762,21
2661,5045367,1,0,0,0,166500.0,4,2,3,2,-12923,-170,1,0,0,0,2,1.0,6.0,1.0,5.0,7
2662,5045369,0,0,1,0,225000.0,4,4,1,1,-20723,-5587,1,0,0,0,17,2.0,11.0,9.0,5.0,20
2663,5045374,0,0,1,1,157500.0,4,4,1,2,-11087,-473,1,0,0,0,1,3.0,8.0,0.0,5.0,8
2664,5045379,1,1,1,0,261000.0,4,2,1,1,-15936,-1508,1,0,1,0,10,2.0,48.0,0.0,5.9375,48
2665,5045393,1,0,1,0,112500.0,0,4,1,1,-21174,-657,1,1,0,1,17,2.0,12.0,0.0,5.25,12
2666,5045408,0,0,1,2,337500.0,0,4,3,1,-11440,-2422,1,0,0,0,14,3.0,60.0,0.0,5.7,60
2667,5045412,0,1,1,2,180000.0,0,4,1,1,-13386,-1416,1,0,0,0,8,4.0,28.0,1.0,4.964285714285714,29
2668,5045413,0,1,1,0,72000.0,1,4,1,1,-22314,365243,1,0,1,0,17,2.0,4.0,3.0,5.0,7
2669,5045418,0,0,1,0,85500.0,1,3,0,1,-24101,365243,1,0,1,0,17,2.0,41.0,1.0,5.7560975609756095,42
2670,5045421,1,0,1,0,135000.0,1,4,0,1,-19685,365243,1,0,0,0,17,2.0,30.0,0.0,5.9,30
2671,5045428,1,1,0,0,270000.0,4,1,3,1,-9839,-1569,1,0,0,0,5,1.0,35.0,1.0,4.9714285714285715,36
2672,5045432,1,1,1,0,135000.0,4,4,3,1,-13407,-535,1,0,0,0,8,1.0,45.0,0.0,5.711111111111111,45
2673,5045433,1,1,0,0,76500.0,4,4,1,1,-10356,-1357,1,0,0,0,4,2.0,3.0,1.0,5.0,4
2674,5045434,1,0,0,1,135000.0,4,4,1,2,-14534,-6652,1,0,0,0,8,3.0,40.0,0.0,5.55,40
2675,5045438,1,1,1,0,180000.0,1,1,1,1,-23546,365243,1,0,0,0,17,2.0,6.0,22.0,5.0,28
2676,5045440,1,0,1,0,144000.0,4,4,3,1,-8692,-473,1,0,0,0,14,1.0,12.0,0.0,5.333333333333333,12
2677,5045442,1,1,1,0,112500.0,4,1,1,1,-17385,-1327,1,0,0,0,3,2.0,9.0,6.0,5.0,15
2678,5045445,1,0,1,0,261000.0,1,4,1,1,-23668,365243,1,0,0,0,17,2.0,21.0,0.0,5.428571428571429,21
2679,5045446,0,1,1,0,247500.0,4,4,3,1,-19046,-5618,1,0,0,0,8,1.0,8.0,1.0,5.625,9
2680,5045456,1,1,0,2,180000.0,0,4,1,1,-14452,-4249,1,0,0,0,4,4.0,12.0,25.0,5.0,37
2681,5045459,0,0,0,1,162000.0,4,4,1,2,-15137,-2238,1,1,1,0,14,3.0,16.0,5.0,5.875,21
2682,5045462,0,1,1,0,180000.0,0,4,1,1,-8134,-657,1,0,0,0,10,2.0,4.0,1.0,4.75,5
2683,5045465,0,0,0,0,270000.0,4,1,3,4,-13762,-1965,1,1,0,0,11,1.0,49.0,0.0,5.469387755102041,49
2684,5045468,0,0,1,0,315000.0,4,1,1,1,-13589,-200,1,0,0,1,0,2.0,33.0,0.0,5.96969696969697,33
2685,5045473,1,1,1,0,202500.0,1,4,1,1,-22448,365243,1,0,0,0,17,2.0,16.0,0.0,5.875,16
2686,5045490,0,0,1,0,90000.0,1,4,2,1,-20775,365243,1,0,0,0,17,1.0,2.0,4.0,5.0,6
2687,5045493,0,0,1,1,72000.0,4,1,1,1,-12522,-382,1,0,0,0,6,3.0,9.0,0.0,4.888888888888889,9
2688,5045499,1,0,1,2,360000.0,4,4,1,1,-17804,-1143,1,0,0,0,4,4.0,46.0,0.0,5.608695652173913,46
2689,5045502,0,0,1,0,202500.0,4,4,1,1,-14813,-657,1,0,0,0,6,2.0,8.0,7.0,5.875,15
2690,5045505,1,1,0,1,180000.0,4,4,1,1,-11498,-4491,1,0,0,0,17,3.0,1.0,12.0,5.0,13
2691,5045519,0,0,1,0,180000.0,4,1,3,1,-9134,-1812,1,1,1,0,15,1.0,16.0,0.0,4.875,16
2692,5045520,0,0,0,0,225000.0,1,4,1,1,-21383,365243,1,0,0,0,17,2.0,45.0,0.0,5.844444444444444,45
2693,5045533,1,1,0,2,225000.0,2,1,1,5,-10937,-1539,1,0,0,0,6,4.0,30.0,0.0,5.933333333333334,30
2694,5045551,1,1,0,1,180000.0,2,4,1,1,-14759,-991,1,0,0,0,4,3.0,15.0,2.0,4.933333333333334,17
2695,5045557,1,1,1,1,157500.0,4,4,1,1,-17991,-3304,1,0,0,0,17,3.0,17.0,0.0,5.647058823529412,17
2696,5045567,0,0,1,0,99000.0,4,4,1,1,-18976,-3730,1,1,0,0,14,2.0,51.0,0.0,5.764705882352941,51
2697,5045572,1,0,1,2,135000.0,1,1,1,1,-16372,365243,1,0,0,0,17,4.0,23.0,1.0,5.782608695652174,24
2698,5045582,0,0,1,3,157500.0,4,4,2,1,-10313,-991,1,0,0,0,2,4.0,14.0,1.0,5.857142857142857,15
2699,5045584,0,1,1,0,153000.0,4,4,1,1,-14966,-170,1,0,0,0,17,2.0,1.0,52.0,5.0,53
2700,5045602,0,1,0,0,112500.0,4,1,1,2,-15417,-1569,1,0,0,0,17,2.0,24.0,0.0,5.583333333333333,24
2701,5045608,0,0,1,2,90000.0,4,4,1,1,-11762,-716,1,0,0,0,17,4.0,26.0,2.0,5.0,28
2702,5045614,1,1,1,1,360000.0,4,1,1,1,-15556,-1327,1,0,0,0,4,3.0,26.0,0.0,5.846153846153846,26
2703,5045620,0,0,1,1,270000.0,2,4,1,1,-14400,-2512,1,0,0,0,11,3.0,2.0,3.0,5.0,5
2704,5045634,0,0,1,1,157500.0,4,2,1,1,-10508,-139,1,1,0,0,3,3.0,14.0,0.0,5.5,14
2705,5045636,1,1,1,1,139500.0,4,4,1,1,-14355,-5557,1,1,0,0,8,3.0,25.0,0.0,5.76,25
2706,5045645,0,0,1,0,67500.0,1,4,1,1,-21500,365243,1,0,0,0,17,2.0,33.0,0.0,5.818181818181818,33
2707,5045648,0,1,1,0,157500.0,4,4,1,1,-14854,-2452,1,0,1,0,17,2.0,32.0,0.0,5.75,32
2708,5045656,1,0,1,0,30150.0,1,3,1,1,-23770,365243,1,0,0,0,17,2.0,7.0,4.0,5.0,11
2709,5045662,0,0,1,0,180000.0,4,4,1,1,-14530,-4675,1,1,1,0,10,2.0,10.0,1.0,5.0,11
2710,5045672,0,0,1,1,270000.0,2,4,0,1,-12721,-5252,1,0,0,0,11,3.0,40.0,2.0,5.775,42
2711,5045681,0,0,1,1,270000.0,4,1,1,1,-13749,-2877,1,1,1,0,10,3.0,11.0,0.0,5.0,11
2712,5045687,0,0,1,0,247500.0,0,1,3,1,-13788,-3822,1,1,1,0,8,1.0,21.0,0.0,5.476190476190476,21
2713,5045696,0,0,1,1,135000.0,0,4,1,1,-10872,-1051,1,0,0,0,8,3.0,15.0,0.0,5.466666666666667,15
2714,5045700,0,0,1,0,126000.0,0,1,2,1,-16236,-3000,1,0,0,0,10,1.0,49.0,0.0,5.877551020408164,49
2715,5045708,1,0,1,0,180000.0,0,1,2,1,-10282,-108,1,0,0,0,3,1.0,36.0,14.0,5.527777777777778,50
2716,5045712,0,1,1,1,202500.0,4,4,1,1,-16499,-2391,1,0,0,0,8,3.0,3.0,0.0,5.0,3
2717,5045717,1,1,1,1,225000.0,4,1,1,1,-12607,-2177,1,0,0,0,6,3.0,1.0,8.0,6.0,9
2718,5045721,1,0,0,1,216000.0,0,1,2,1,-10776,-1174,1,0,0,0,8,2.0,35.0,12.0,5.857142857142857,47
2719,5045726,0,0,1,0,155250.0,1,4,1,1,-22044,365243,1,0,0,0,17,2.0,43.0,0.0,5.604651162790698,43
2720,5045734,1,1,0,0,292500.0,4,1,3,1,-10460,-231,1,0,0,0,4,1.0,44.0,1.0,5.7272727272727275,45
2721,5045738,1,0,0,0,180000.0,0,1,3,1,-8157,-108,1,0,0,0,17,1.0,9.0,0.0,5.0,9
2722,5045739,1,0,0,0,225000.0,0,2,3,1,-9448,-1022,1,0,0,0,4,1.0,10.0,4.0,5.9,14
2723,5045742,1,1,0,0,225000.0,0,1,1,1,-13271,-1569,1,0,0,0,17,2.0,35.0,3.0,5.914285714285715,38
2724,5045756,0,1,0,2,405000.0,0,1,2,1,-14098,-1843,1,0,0,0,3,3.0,13.0,1.0,5.153846153846154,14
2725,5045758,0,1,0,0,270000.0,4,1,1,1,-19963,-1235,1,0,1,0,11,2.0,2.0,17.0,5.0,19
2726,5045763,0,0,0,0,450000.0,0,1,1,1,-13720,-1934,1,0,1,0,14,2.0,8.0,2.0,5.0,10
2727,5045767,1,1,0,0,180000.0,4,4,3,1,-9278,-1113,1,0,0,0,17,1.0,2.0,17.0,5.0,19
2728,5045772,1,0,1,1,180000.0,4,1,1,1,-9441,-1235,1,0,0,0,10,3.0,14.0,1.0,5.5,15
2729,5045779,0,0,1,0,72000.0,1,4,4,1,-23694,365243,1,0,0,0,17,1.0,35.0,0.0,5.857142857142857,35
2730,5045783,0,1,0,0,292500.0,2,1,0,1,-10316,-1631,1,0,0,0,6,2.0,16.0,1.0,5.6875,17
2731,5045796,0,1,0,0,202500.0,4,1,1,1,-9242,-139,1,0,0,0,0,2.0,3.0,7.0,5.0,10
2732,5045800,1,1,1,1,427500.0,4,4,1,1,-11892,-2543,1,0,1,0,4,3.0,2.0,1.0,5.0,3
2733,5045803,0,0,1,0,52650.0,1,4,1,1,-17783,365243,1,0,0,0,17,2.0,8.0,2.0,5.0,10
2734,5045809,1,1,0,0,135000.0,4,1,1,1,-15519,-2026,1,1,0,0,17,2.0,18.0,2.0,5.0,20
2735,5045812,0,0,1,0,270000.0,1,1,1,1,-22340,365243,1,0,0,0,17,2.0,45.0,0.0,5.844444444444444,45
2736,5045829,0,0,1,0,67500.0,4,4,1,1,-13668,-808,1,0,0,0,8,2.0,26.0,0.0,5.576923076923077,26
2737,5045832,0,0,0,1,270000.0,4,4,2,1,-16517,-991,1,0,0,0,3,2.0,55.0,0.0,5.945454545454545,55
2738,5045840,0,0,1,1,180000.0,4,4,0,1,-14412,-4614,1,0,0,0,17,3.0,6.0,0.0,5.0,6
2739,5045844,0,1,0,0,193500.0,4,4,1,1,-20836,-8966,1,0,0,0,17,2.0,18.0,0.0,5.666666666666667,18
2740,5045845,0,1,1,2,315000.0,0,1,1,5,-12621,-1327,1,0,0,0,10,4.0,12.0,1.0,4.75,13
2741,5045859,1,0,0,0,121500.0,4,1,1,1,-9740,-3030,1,0,0,0,17,2.0,28.0,0.0,6.0,28
2742,5045866,0,1,1,1,315000.0,0,1,1,1,-16710,-3092,1,0,0,0,10,3.0,19.0,0.0,5.947368421052632,19
2743,5045881,1,0,1,0,67500.0,1,4,1,1,-20851,365243,1,0,0,0,17,2.0,33.0,0.0,5.636363636363637,33
2744,5045888,0,0,1,0,225000.0,1,4,3,1,-23286,365243,1,0,0,0,17,1.0,51.0,0.0,5.235294117647059,51
2745,5045903,0,0,0,0,90000.0,0,4,3,2,-8541,-565,1,0,0,0,6,1.0,19.0,1.0,5.578947368421052,20
2746,5045904,0,0,1,2,292500.0,4,1,1,1,-12079,-1569,1,0,0,0,10,4.0,17.0,0.0,5.647058823529412,17
2747,5045905,1,1,1,0,315000.0,0,4,1,4,-16990,-2026,1,0,0,0,4,2.0,29.0,0.0,5.620689655172414,29
2748,5045918,0,0,1,0,40500.0,1,3,1,1,-23933,365243,1,0,0,0,17,2.0,9.0,1.0,4.888888888888889,10
2749,5045928,1,0,0,0,247500.0,2,4,3,1,-15037,-2208,1,0,0,0,8,1.0,11.0,6.0,6.0,17
2750,5045938,0,1,0,1,387000.0,4,1,1,1,-13168,-2574,1,0,0,0,10,3.0,16.0,0.0,5.25,16
2751,5045953,0,1,1,0,157500.0,4,4,3,1,-19057,-3913,1,0,0,0,17,1.0,26.0,0.0,5.807692307692308,26
2752,5045957,1,0,1,1,270000.0,0,4,1,1,-15646,-4614,1,0,0,0,8,3.0,12.0,1.0,5.0,13
2753,5045966,1,1,0,1,90000.0,4,4,1,5,-9087,-1051,1,0,0,0,8,3.0,1.0,1.0,6.0,2
2754,5045974,1,1,1,1,360000.0,4,1,1,1,-11767,-3883,1,1,0,0,10,3.0,30.0,24.0,5.566666666666666,54
2755,5045976,0,0,1,0,225000.0,4,4,1,1,-21144,-1692,1,0,0,0,14,2.0,13.0,1.0,5.0,14
2756,5045985,0,0,0,0,117000.0,0,4,3,2,-17257,-777,1,0,0,0,8,1.0,11.0,0.0,4.909090909090909,11
2757,5045989,0,0,1,0,157500.0,0,4,1,1,-15256,-4491,1,0,0,0,8,2.0,3.0,5.0,5.0,8
2758,5045999,0,0,1,1,225000.0,4,4,3,1,-15039,-3334,1,0,1,0,12,2.0,43.0,0.0,5.8604651162790695,43
2759,5046006,0,0,1,0,103500.0,2,4,0,1,-10961,-473,1,0,0,0,2,2.0,41.0,0.0,5.853658536585366,41
2760,5046018,1,1,1,1,247500.0,2,4,1,1,-11992,-3579,1,0,0,0,10,3.0,39.0,0.0,5.82051282051282,39
2761,5046029,0,1,1,1,90000.0,4,4,0,1,-17069,-200,1,1,0,0,14,3.0,19.0,0.0,5.052631578947368,19
2762,5046031,0,1,1,2,157500.0,4,4,1,1,-11248,-1266,1,1,0,0,14,4.0,10.0,0.0,4.9,10
2763,5046032,0,1,1,0,99000.0,1,4,0,1,-21527,365243,1,0,0,0,17,2.0,36.0,0.0,5.027777777777778,36
2764,5046037,0,0,1,0,180000.0,4,4,1,1,-18374,-320,1,0,0,0,14,2.0,20.0,0.0,5.4,20
2765,5046040,0,0,1,0,139500.0,2,1,1,1,-17801,-8479,1,0,0,0,10,2.0,4.0,1.0,5.0,5
2766,5046052,0,0,0,0,225000.0,0,1,1,1,-22846,-9239,1,0,0,0,17,2.0,40.0,0.0,5.1,40
2767,5046058,0,0,1,0,202500.0,0,1,1,1,-12972,-2208,1,1,1,0,10,2.0,29.0,1.0,5.620689655172414,30
2768,5046062,0,0,1,0,135000.0,1,4,1,1,-22744,365243,1,0,1,0,17,2.0,19.0,16.0,5.0,35
2769,5046070,0,0,1,0,270000.0,2,1,2,1,-19498,-1357,1,0,0,0,3,1.0,12.0,0.0,5.583333333333333,12
2770,5046075,0,1,1,2,112500.0,2,3,1,1,-14234,-5710,1,1,0,0,11,4.0,35.0,0.0,5.6571428571428575,35
2771,5046082,0,1,1,0,99000.0,4,4,1,1,-21030,-2299,1,0,0,0,17,2.0,30.0,0.0,5.2,30
2772,5046087,0,0,1,0,157500.0,1,4,4,1,-23596,365243,1,0,0,0,17,1.0,25.0,0.0,5.52,25
2773,5046098,0,1,0,0,202500.0,4,4,0,1,-18671,-1174,1,0,0,0,11,2.0,54.0,0.0,5.944444444444445,54
2774,5046101,0,0,1,0,99000.0,1,4,2,1,-21505,365243,1,0,1,0,17,1.0,47.0,2.0,5.851063829787234,49
2775,5046105,0,0,1,2,202500.0,4,4,0,1,-13643,-3883,1,0,0,0,1,4.0,27.0,2.0,5.0,29
2776,5046110,1,0,0,0,126000.0,4,1,3,1,-12616,-1904,1,1,1,0,3,1.0,29.0,19.0,5.413793103448276,48
2777,5046116,0,0,1,0,135000.0,4,4,1,1,-20301,-3092,1,1,1,0,10,2.0,27.0,0.0,5.814814814814815,27
2778,5046130,1,0,1,1,117000.0,4,4,0,1,-15335,-1569,1,0,0,0,8,3.0,6.0,0.0,5.166666666666667,6
2779,5046134,1,0,1,0,81000.0,1,4,4,1,-24086,365243,1,0,1,0,17,1.0,4.0,0.0,5.0,4
2780,5046135,1,0,0,0,225000.0,0,4,2,4,-17755,-4338,1,0,0,0,4,1.0,60.0,0.0,5.85,60
2781,5046140,0,0,1,0,126000.0,4,4,0,1,-16120,-991,1,0,1,0,14,2.0,16.0,1.0,5.0,17
2782,5046142,1,1,0,0,180000.0,4,1,1,5,-11043,-2087,1,0,0,0,4,2.0,12.0,0.0,5.083333333333333,12
2783,5046148,0,1,1,0,90000.0,2,4,1,1,-19284,-2604,1,1,1,0,3,2.0,38.0,0.0,5.684210526315789,38
2784,5046156,0,1,1,0,45000.0,1,1,1,1,-22420,365243,1,0,1,0,17,2.0,2.0,0.0,5.0,2
2785,5046165,1,1,1,0,225000.0,0,1,1,1,-14560,-2422,1,0,0,0,8,2.0,51.0,9.0,5.980392156862745,60
2786,5046169,1,0,1,0,180000.0,4,4,1,1,-19991,-1692,1,1,1,0,16,2.0,10.0,14.0,5.0,24
2787,5046170,1,1,0,0,180000.0,4,4,3,1,-20142,-108,1,0,0,0,6,1.0,10.0,5.0,5.0,15
2788,5046175,0,0,1,0,67500.0,1,4,3,1,-24153,365243,1,0,0,0,17,1.0,12.0,1.0,5.0,13
2789,5046177,0,0,0,1,202500.0,0,4,1,1,-11447,-3030,1,0,0,0,8,3.0,6.0,1.0,5.166666666666667,7
2790,5046182,0,0,1,0,67500.0,4,4,1,1,-18206,-4096,1,0,0,0,17,2.0,19.0,0.0,5.578947368421052,19
2791,5046183,0,0,1,2,115200.0,0,4,1,1,-14876,-716,1,0,0,0,8,4.0,22.0,0.0,5.545454545454546,22
2792,5046185,0,1,1,0,103500.0,1,4,1,1,-20429,365243,1,0,0,0,17,2.0,36.0,1.0,5.027777777777778,37
2793,5046190,1,1,1,2,270000.0,0,1,1,1,-17280,-565,1,1,0,0,10,4.0,3.0,39.0,5.0,42
2794,5046205,1,1,1,2,90000.0,1,3,1,1,-21954,365243,1,0,0,0,17,4.0,4.0,4.0,5.0,8
2795,5046208,1,0,1,1,157500.0,4,4,1,1,-12078,-2727,1,0,0,0,16,3.0,13.0,0.0,5.076923076923077,13
2796,5046212,0,0,1,0,81000.0,1,4,1,1,-20801,365243,1,0,0,0,17,2.0,8.0,1.0,5.0,9
2797,5046232,1,1,1,0,112500.0,4,4,3,1,-10475,-2757,1,1,1,1,4,1.0,8.0,19.0,5.0,27
2798,5046238,1,1,1,0,112500.0,1,4,1,1,-18609,365243,1,0,1,0,17,2.0,41.0,0.0,5.7073170731707314,41
2799,5046241,1,1,0,2,292500.0,0,4,1,1,-13195,-1266,1,0,0,0,8,4.0,15.0,0.0,4.8,15
2800,5046245,0,0,1,0,112500.0,1,4,1,1,-20843,365243,1,0,1,0,17,2.0,41.0,6.0,5.902439024390244,47
2801,5046259,0,0,1,0,157500.0,2,4,1,1,-18008,-2361,1,1,0,0,17,2.0,29.0,0.0,5.689655172413793,29
2802,5046261,0,0,1,0,333000.0,1,4,3,1,-22218,365243,1,0,0,0,17,1.0,5.0,0.0,5.4,5
2803,5046268,0,1,1,1,157500.0,4,4,3,1,-10671,-1266,1,0,0,0,12,2.0,4.0,1.0,5.0,5
2804,5046273,1,1,1,1,58500.0,4,4,1,1,-13791,-2818,1,1,1,0,4,3.0,10.0,0.0,5.0,10
2805,5046276,0,0,0,1,99000.0,4,4,0,2,-16243,-3273,1,0,1,0,0,3.0,54.0,0.0,5.851851851851852,54
2806,5046281,0,1,1,0,90000.0,0,4,1,1,-11160,-1904,1,0,0,0,14,2.0,55.0,0.0,5.672727272727273,55
2807,5046282,0,0,1,0,67050.0,1,1,1,1,-24305,365243,1,0,0,0,17,2.0,23.0,0.0,5.521739130434782,23
2808,5046286,0,1,1,0,90000.0,1,4,4,1,-21066,365243,1,0,0,0,17,1.0,46.0,0.0,5.869565217391305,46
2809,5046296,0,1,1,1,72000.0,4,4,1,1,-17136,-1266,1,0,0,0,14,3.0,43.0,2.0,5.813953488372093,45
2810,5046300,1,1,1,0,540000.0,4,4,1,1,-20074,-6348,1,0,1,0,17,2.0,7.0,5.0,5.0,12
2811,5046308,0,1,1,0,135000.0,4,1,1,1,-10486,-1022,1,1,1,1,14,2.0,8.0,0.0,5.0,8
2812,5046309,0,0,1,0,90000.0,1,4,1,1,-23129,365243,1,0,0,0,17,2.0,4.0,1.0,5.0,5
2813,5046310,1,0,1,0,157500.0,4,4,3,1,-11859,-1022,1,0,1,0,10,1.0,5.0,0.0,5.0,5
2814,5046313,1,1,1,0,315000.0,0,4,1,1,-21601,-1600,1,0,1,0,10,2.0,16.0,0.0,5.375,16
2815,5046317,0,0,1,0,180000.0,0,4,1,1,-16510,-2788,1,1,1,0,17,2.0,41.0,2.0,5.878048780487805,43
2816,5046321,0,0,1,0,135000.0,1,4,1,1,-23019,365243,1,0,1,0,17,2.0,27.0,1.0,5.851851851851852,28
2817,5046323,0,0,1,1,157500.0,0,4,1,1,-15466,-2269,1,0,1,0,9,3.0,13.0,0.0,5.0,13
2818,5046329,0,0,1,0,90000.0,1,4,1,1,-20726,365243,1,0,0,0,17,2.0,1.0,0.0,5.0,1
2819,5046333,0,1,1,1,112500.0,0,4,1,1,-13448,-2422,1,0,0,0,8,3.0,9.0,15.0,4.888888888888889,24
2820,5046334,0,0,0,0,112500.0,0,4,1,1,-24064,-2177,1,0,0,0,17,2.0,1.0,2.0,5.0,3
2821,5046336,0,0,0,1,85500.0,4,4,0,1,-10217,-900,1,1,0,0,0,3.0,2.0,19.0,5.0,21
2822,5046338,1,0,1,1,180000.0,4,3,1,1,-10581,-1692,1,1,0,0,17,3.0,12.0,0.0,5.333333333333333,12
2823,5046360,0,0,1,0,90000.0,4,4,0,5,-14386,-139,1,1,1,0,14,2.0,14.0,0.0,5.0,14
2824,5046366,0,0,1,0,279000.0,1,4,1,1,-21893,365243,1,0,1,0,17,2.0,13.0,0.0,5.076923076923077,13
2825,5046369,0,0,1,0,120150.0,0,4,3,1,-22220,-930,1,0,0,0,16,1.0,43.0,0.0,5.604651162790698,43
2826,5046373,0,0,0,0,180000.0,4,2,1,1,-19558,-1904,1,0,0,0,8,2.0,11.0,2.0,5.0,13
2827,5046384,0,0,1,0,117000.0,1,1,1,1,-21428,365243,1,0,1,0,17,2.0,6.0,0.0,5.0,6
2828,5046398,0,0,1,0,157500.0,1,4,3,1,-24216,365243,1,0,0,0,17,1.0,31.0,0.0,5.225806451612903,31
2829,5046406,1,1,1,0,382500.0,4,4,1,1,-21748,-1388,1,0,0,0,16,2.0,21.0,0.0,5.142857142857143,21
2830,5046413,1,1,1,0,270000.0,4,1,1,1,-14466,-1569,1,0,1,0,17,2.0,13.0,12.0,5.0,25
2831,5046420,0,1,1,0,112500.0,1,4,1,1,-21387,365243,1,0,0,0,17,2.0,16.0,0.0,5.0,16
2832,5046424,1,1,1,0,225000.0,4,4,1,1,-10911,-535,1,0,0,0,8,2.0,12.0,0.0,5.916666666666667,12
2833,5046432,0,0,1,1,157500.0,0,1,1,1,-14110,-4979,1,0,1,0,8,3.0,1.0,0.0,5.0,1
2834,5046440,1,1,1,0,157500.0,2,1,1,1,-16783,-473,1,0,1,0,3,2.0,9.0,8.0,5.0,17
2835,5046444,0,0,0,0,67500.0,4,4,1,5,-16366,-108,1,0,0,0,1,2.0,43.0,0.0,5.558139534883721,43
2836,5046458,0,0,1,0,45000.0,1,4,4,1,-23692,365243,1,0,0,0,17,1.0,30.0,0.0,5.733333333333333,30
2837,5046478,0,0,1,0,216000.0,2,1,1,1,-19949,-4644,1,1,1,0,3,2.0,11.0,0.0,5.181818181818182,11
2838,5046480,1,1,1,0,292500.0,0,4,1,5,-9980,-351,1,0,0,0,4,2.0,17.0,0.0,5.647058823529412,17
2839,5046483,0,0,1,1,67500.0,4,1,1,1,-11140,-991,1,0,0,0,10,3.0,8.0,2.0,5.375,10
2840,5046487,1,1,0,3,180000.0,0,4,1,1,-15752,-878,1,0,1,0,4,5.0,12.0,0.0,5.0,12
2841,5046488,0,1,0,2,135000.0,0,4,2,1,-10625,-1701,1,0,0,0,16,3.0,2.0,4.0,5.0,6
2842,5046490,1,0,1,0,112500.0,4,4,3,1,-8718,-756,1,0,0,0,8,1.0,1.0,3.0,5.0,4
2843,5046493,0,0,1,0,180000.0,1,4,1,1,-21554,365243,1,0,0,0,17,2.0,10.0,12.0,5.0,22
2844,5046497,0,1,1,1,135000.0,0,4,1,1,-14687,-786,1,0,0,0,14,3.0,39.0,0.0,5.717948717948718,39
2845,5046500,0,0,1,0,256500.0,0,1,2,1,-19604,-970,1,0,0,0,10,1.0,29.0,8.0,6.0,37
2846,5046510,1,0,1,1,157500.0,4,4,0,1,-13314,-544,1,0,0,0,4,3.0,46.0,1.0,5.891304347826087,47
2847,5046525,0,1,1,0,67500.0,4,4,1,1,-19433,-3892,1,0,0,0,14,2.0,39.0,1.0,5.923076923076923,40
2848,5046531,1,1,0,0,202500.0,1,1,1,1,-20195,365243,1,0,0,0,17,2.0,19.0,0.0,4.842105263157895,19
2849,5046538,1,1,1,1,373500.0,2,1,1,3,-13001,-1213,1,0,0,0,3,3.0,39.0,0.0,5.6923076923076925,39
2850,5046543,0,0,1,1,148500.0,4,4,1,1,-15083,-847,1,0,0,0,6,3.0,30.0,1.0,5.733333333333333,31
2851,5046550,0,0,1,0,90000.0,4,1,2,1,-18130,-666,1,1,1,0,8,1.0,29.0,4.0,5.827586206896552,33
2852,5046555,1,1,1,0,360000.0,4,1,1,1,-17255,-4865,1,0,0,0,8,2.0,17.0,0.0,5.235294117647059,17
2853,5046557,0,1,1,0,256500.0,0,1,0,1,-14131,-2674,1,0,1,0,0,2.0,26.0,0.0,5.615384615384615,26
